path,copy,elbo_Y,rmsd,gdt_ts,gdt_ha,tm,lddt
./structures/2l/2lv1.A.pdb,3,-0.3985901474952698,23.913,0.5204,0.3605,0.5821,0.6339
./structures/2l/2lv1.A.pdb,4,-0.4387376010417938,24.362,0.517,0.3537,0.5902,0.6286
./structures/2k/2kkw.A.pdb,0,-1.6350961923599243,26.082,0.0964,0.0625,0.1333,0.306
./structures/2k/2kkw.A.pdb,1,-2.0555267333984375,32.903,0.0768,0.0482,0.0996,0.2991
./structures/2k/2kkw.A.pdb,2,-1.826530933380127,30.056,0.1196,0.0857,0.1391,0.3466
./structures/2k/2kkw.A.pdb,3,-1.466309666633606,28.377,0.1429,0.1107,0.1625,0.3823
./structures/2k/2kkw.A.pdb,4,-1.5754985809326172,28.347,0.1179,0.0786,0.1544,0.3681
./structures/1i/1iyt.A.pdb,0,-1.8985607624053955,13.337,0.2262,0.119,0.1289,0.2479
./structures/1i/1iyt.A.pdb,1,-1.915488600730896,12.642,0.2321,0.131,0.1345,0.2686
./structures/1i/1iyt.A.pdb,2,-1.9207890033721924,14.623,0.2202,0.1131,0.119,0.2486
./structures/1i/1iyt.A.pdb,3,-1.9374679327011108,10.636,0.2738,0.1548,0.146,0.3421
./structures/1i/1iyt.A.pdb,4,-1.9146015644073486,13.473,0.2321,0.119,0.1238,0.2557
./structures/2m/2mwf.A.pdb,0,-0.31333044171333313,2.118,0.7969,0.5859,0.5292,0.7417
./structures/2m/2mwf.A.pdb,1,-0.249708354473114,2.429,0.8047,0.6172,0.5273,0.7556
./structures/2m/2mwf.A.pdb,2,-0.24623198807239532,1.728,0.8125,0.6094,0.5619,0.8076
./structures/2m/2mwf.A.pdb,3,-0.4485558867454529,2.187,0.8203,0.6172,0.5742,0.7826
./structures/2m/2mwf.A.pdb,4,-0.23065119981765747,1.897,0.7969,0.6016,0.5166,0.7688
./structures/1j/1jfk.A.pdb,0,0.1358088105916977,12.623,0.3769,0.2481,0.4341,0.6503
./structures/1j/1jfk.A.pdb,1,0.03406962379813194,13.069,0.3769,0.2407,0.4443,0.6529
./structures/1j/1jfk.A.pdb,2,0.14516232907772064,12.603,0.3563,0.2257,0.4303,0.6472
./structures/1j/1jfk.A.pdb,3,0.13833633065223694,12.462,0.3806,0.25,0.4333,0.6534
./structures/1j/1jfk.A.pdb,4,0.09602949023246765,12.865,0.3638,0.2369,0.421,0.6367
./structures/2p/2p3v.D.pdb,0,0.28806400299072266,2.829,0.8809,0.7254,0.9321,0.8954
./structures/2p/2p3v.D.pdb,1,0.34212973713874817,2.819,0.8878,0.748,0.9338,0.8983
./structures/2p/2p3v.D.pdb,2,0.3472573459148407,2.857,0.876,0.7215,0.9315,0.8965
./structures/2p/2p3v.D.pdb,3,0.3787883520126343,2.871,0.8661,0.7205,0.9268,0.8885
./structures/2p/2p3v.D.pdb,4,0.32046768069267273,2.798,0.8632,0.7067,0.9305,0.8898
./structures/5j/5jyt.A.pdb,0,-0.4094708263874054,5.31,0.6769,0.4882,0.7159,0.6857
./structures/5j/5jyt.A.pdb,1,-0.4325554370880127,5.129,0.7406,0.5448,0.7756,0.7491
./structures/5j/5jyt.A.pdb,2,-0.32683905959129333,5.467,0.691,0.4953,0.7358,0.7172
./structures/5j/5jyt.A.pdb,3,-0.3529156446456909,4.451,0.658,0.4575,0.6883,0.6893
./structures/5j/5jyt.A.pdb,4,-0.41117748618125916,3.947,0.6863,0.4835,0.6984,0.7037
./structures/3g/3g0h.A.pdb,0,-0.09443952143192291,18.256,0.4449,0.3505,0.5256,0.7289
./structures/3g/3g0h.A.pdb,1,-0.13714565336704254,30.874,0.4375,0.3425,0.4989,0.711
./structures/3g/3g0h.A.pdb,2,-0.03438679501414299,16.524,0.4357,0.3407,0.5173,0.7225
./structures/3g/3g0h.A.pdb,3,-0.079696424305439,15.822,0.4589,0.3572,0.5453,0.7247
./structures/3g/3g0h.A.pdb,4,-0.20428548753261566,31.753,0.4338,0.3493,0.4827,0.6654
./structures/2v/2vfx.L.pdb,0,-0.6164751052856445,16.509,0.2771,0.1798,0.3628,0.3656
./structures/2v/2vfx.L.pdb,1,-0.5747807621955872,20.744,0.2525,0.1663,0.3227,0.335
./structures/2v/2vfx.L.pdb,2,-0.7223363518714905,18.95,0.17,0.1047,0.2488,0.3449
./structures/2v/2vfx.L.pdb,3,-0.406261146068573,18.874,0.2537,0.1626,0.3253,0.3563
./structures/2v/2vfx.L.pdb,4,-0.5846677422523499,21.089,0.1897,0.1268,0.2668,0.3689
./structures/3j/3j9c.A.pdb,0,-1.1662116050720215,55.782,0.1673,0.1129,0.2348,0.3763
./structures/3j/3j9c.A.pdb,1,-1.225921630859375,39.845,0.1797,0.1099,0.2824,0.4241
./structures/3j/3j9c.A.pdb,2,-1.1605371236801147,35.345,0.195,0.1241,0.3046,0.4325
./structures/3j/3j9c.A.pdb,3,-1.4410898685455322,48.725,0.1548,0.1052,0.2197,0.2771
./structures/3j/3j9c.A.pdb,4,-1.2654906511306763,43.982,0.1696,0.1082,0.257,0.3907
./structures/3n/3njq.A.pdb,0,-0.7592687010765076,16.705,0.1468,0.0926,0.2075,0.3035
./structures/3n/3njq.A.pdb,1,-0.7404723167419434,15.931,0.2011,0.1177,0.2975,0.2868
./structures/3n/3njq.A.pdb,2,-0.7068312764167786,16.892,0.1548,0.0992,0.1998,0.287
./structures/3n/3njq.A.pdb,3,-0.805284321308136,18.215,0.1653,0.0966,0.2525,0.2907
./structures/3n/3njq.A.pdb,4,-0.629490315914154,15.418,0.1508,0.0979,0.228,0.287
./structures/3t/3t1p.A.pdb,0,0.10538005828857422,17.121,0.6981,0.5074,0.8242,0.7493
./structures/3t/3t1p.A.pdb,1,-0.11579463630914688,16.75,0.684,0.4946,0.8212,0.7292
./structures/3t/3t1p.A.pdb,2,0.14097851514816284,17.059,0.7001,0.5175,0.8226,0.752
./structures/3t/3t1p.A.pdb,3,-0.12426290661096573,23.541,0.7183,0.5418,0.8267,0.7262
./structures/3t/3t1p.A.pdb,4,0.0972391813993454,17.211,0.7008,0.5222,0.8183,0.7558
./structures/4o/4ow6.B.pdb,0,-1.5133033990859985,34.389,0.1158,0.0605,0.2351,0.2617
./structures/4o/4ow6.B.pdb,1,-1.393356204032898,41.279,0.1183,0.0599,0.2227,0.234
./structures/4o/4ow6.B.pdb,2,-0.8854798078536987,45.912,0.1332,0.0845,0.2207,0.3086
./structures/4o/4ow6.B.pdb,3,-0.8840056657791138,43.159,0.1363,0.0779,0.2305,0.3104
./structures/4o/4ow6.B.pdb,4,-1.0314280986785889,45.289,0.127,0.0686,0.2272,0.2762
./structures/4b/4b3o.B.pdb,0,-0.879848837852478,33.455,0.2244,0.15,0.2986,0.4617
./structures/4b/4b3o.B.pdb,1,-0.8585725426673889,34.673,0.2122,0.1409,0.2871,0.4454
./structures/4b/4b3o.B.pdb,2,-0.7108416557312012,44.625,0.1994,0.1372,0.2695,0.4305
./structures/4b/4b3o.B.pdb,3,-0.9151654243469238,41.529,0.2122,0.1445,0.2845,0.4331
./structures/4b/4b3o.B.pdb,4,-0.7225576639175415,35.883,0.2177,0.1421,0.3198,0.4662
./structures/4d/4dxt.A.pdb,0,0.08298312872648239,7.16,0.7992,0.7096,0.8244,0.8992
./structures/4d/4dxt.A.pdb,1,0.05369534343481064,7.05,0.7816,0.6768,0.8086,0.8742
./structures/4d/4dxt.A.pdb,2,0.0331132747232914,5.91,0.7929,0.6907,0.8278,0.8911
./structures/4d/4dxt.A.pdb,3,0.06575252115726471,8.74,0.7879,0.6768,0.8128,0.8837
./structures/4d/4dxt.A.pdb,4,0.048313505947589874,6.317,0.7816,0.6755,0.815,0.8817
./structures/4g/4g0d.Z.pdb,0,-0.9451675415039062,6.706,0.5435,0.4565,0.3466,0.6037
./structures/4g/4g0d.Z.pdb,1,-1.9049031734466553,9.388,0.3261,0.1957,0.0902,0.2204
./structures/4g/4g0d.Z.pdb,2,-1.9243676662445068,9.162,0.3261,0.1957,0.0678,0.2944
./structures/4g/4g0d.Z.pdb,3,-1.8997220993041992,7.635,0.3913,0.25,0.1164,0.2926
./structures/4g/4g0d.Z.pdb,4,-0.983751654624939,7.209,0.6087,0.5109,0.3925,0.6407
./structures/2l/2lep.A.pdb,0,-0.13637670874595642,3.324,0.8016,0.6032,0.7548,0.7093
./structures/2l/2lep.A.pdb,1,-0.19685477018356323,3.609,0.7937,0.5913,0.7619,0.7115
./structures/2l/2lep.A.pdb,2,-0.10678213089704514,3.809,0.7659,0.5675,0.7243,0.6879
./structures/2l/2lep.A.pdb,3,-0.20015770196914673,4.115,0.7659,0.5595,0.7356,0.7101
./structures/2l/2lep.A.pdb,4,-0.1304159015417099,3.442,0.8056,0.6151,0.756,0.7158
./structures/4r/4rmb.B.pdb,0,-0.4913342297077179,8.909,0.5645,0.4065,0.6354,0.5738
./structures/4r/4rmb.B.pdb,1,-0.43567103147506714,6.938,0.5774,0.4081,0.6436,0.5722
./structures/4r/4rmb.B.pdb,2,-0.4096533954143524,7.045,0.5742,0.4032,0.6523,0.5937
./structures/4r/4rmb.B.pdb,3,-0.37292882800102234,6.467,0.5726,0.3935,0.6403,0.596
./structures/4r/4rmb.B.pdb,4,-0.44828516244888306,6.47,0.5774,0.3984,0.6498,0.6042
./structures/4y/4ydq.B.pdb,0,-0.2881552278995514,9.21,0.7678,0.6328,0.83,0.7805
./structures/4y/4ydq.B.pdb,1,-0.28856125473976135,12.68,0.7364,0.5842,0.8183,0.7866
./structures/4y/4ydq.B.pdb,2,-0.0918424054980278,4.43,0.7877,0.6156,0.9228,0.8771
./structures/4y/4ydq.B.pdb,3,-0.29712623357772827,10.774,0.7359,0.5779,0.8249,0.7888
./structures/4y/4ydq.B.pdb,4,-0.8366263508796692,27.423,0.5329,0.4367,0.5833,0.5693
./structures/5b/5bmy.A.pdb,0,0.2002343237400055,7.26,0.9128,0.7797,0.9378,0.9264
./structures/5b/5bmy.A.pdb,1,0.2006867378950119,6.697,0.9212,0.7991,0.9387,0.9229
./structures/5b/5bmy.A.pdb,2,0.23445774614810944,10.26,0.9257,0.8068,0.9384,0.9285
./structures/5b/5bmy.A.pdb,3,0.2134164571762085,9.016,0.8727,0.7287,0.9311,0.9283
./structures/5b/5bmy.A.pdb,4,0.19194109737873077,4.953,0.9173,0.7855,0.9431,0.9314
./structures/5e/5ec5.P.pdb,0,-0.19576263427734375,28.107,0.4905,0.3711,0.5451,0.7778
./structures/5e/5ec5.P.pdb,1,-0.16009673476219177,26.358,0.4611,0.3875,0.5051,0.7852
./structures/5e/5ec5.P.pdb,2,-0.1970454752445221,25.706,0.4619,0.3824,0.5059,0.7941
./structures/5e/5ec5.P.pdb,3,-0.20323632657527924,26.812,0.5104,0.3763,0.5893,0.7878
./structures/5e/5ec5.P.pdb,4,-0.20443031191825867,26.442,0.5138,0.3728,0.5959,0.7691
./structures/5f/5f5r.B.pdb,0,0.11512397974729538,2.806,0.8423,0.714,0.8905,0.8685
./structures/5f/5f5r.B.pdb,1,0.05842180177569389,2.938,0.8333,0.6982,0.8854,0.8497
./structures/5f/5f5r.B.pdb,2,0.0056616757065057755,3.449,0.8243,0.6903,0.883,0.8358
./structures/5f/5f5r.B.pdb,3,0.057313986122608185,2.748,0.8401,0.7128,0.8925,0.8618
./structures/5f/5f5r.B.pdb,4,0.06322932988405228,2.896,0.8412,0.7173,0.8899,0.8584
./structures/5f/5fhc.J.pdb,0,-0.54058837890625,10.847,0.3648,0.2347,0.3822,0.5947
./structures/5f/5fhc.J.pdb,1,-0.6175727248191833,15.392,0.3112,0.2168,0.3035,0.5704
./structures/5f/5fhc.J.pdb,2,-0.6322456002235413,7.283,0.4133,0.2628,0.4239,0.62
./structures/5f/5fhc.J.pdb,3,-0.49294111132621765,7.348,0.4592,0.2959,0.4722,0.6033
./structures/5f/5fhc.J.pdb,4,-1.9670536518096924,16.451,0.1224,0.0663,0.1299,0.2634
./structures/7a/7ahl.E.pdb,0,-0.6350441575050354,19.539,0.4104,0.2875,0.5422,0.5401
./structures/7a/7ahl.E.pdb,1,-0.7380759716033936,20.283,0.3908,0.2713,0.4973,0.5147
./structures/7a/7ahl.E.pdb,2,-0.5952007174491882,20.812,0.3737,0.2551,0.476,0.5084
./structures/7a/7ahl.E.pdb,3,-0.519612193107605,21.315,0.3951,0.273,0.5016,0.5328
./structures/7a/7ahl.E.pdb,4,-0.5828512907028198,21.132,0.3968,0.2824,0.5182,0.5052
./structures/6z/6z4u.A.pdb,0,-0.677089273929596,15.115,0.1875,0.1161,0.1778,0.3264
./structures/6z/6z4u.A.pdb,1,-0.7423585057258606,16.296,0.1756,0.1071,0.1695,0.3199
./structures/6z/6z4u.A.pdb,2,-0.6200796365737915,16.446,0.1994,0.128,0.1882,0.3086
./structures/6z/6z4u.A.pdb,3,-0.6784121990203857,14.096,0.1964,0.1161,0.1869,0.3391
./structures/6z/6z4u.A.pdb,4,-0.6234673261642456,15.542,0.1815,0.119,0.1661,0.3084
